253.809772,254.530319,that
262.811378,263.32307,it
264.294241,265.244527,it
273.097435,273.932851,it
274.945793,275.572355,it
287.111536,287.920845,it
310.38831,311.777188,that
316.580829,319.504785,one
347.908923,349.041956,she
374.986839,380.312615,it
421.529943,422.913601,that
486.927339,489.631998,them
491.45947,493.365262,that
503.510343,504.408415,one
505.358701,506.664038,it
515.425461,517.842946,it
520.015027,522.761457,those
527.230931,528.322193,this
537.104502,538.686571,this
542.226646,543.537204,one
559.201251,560.517031,it
561.6344,565.926348,it
561.6344,565.926348,it
570.740432,573.800143,it
592.012208,594.549783,it
592.012208,594.549783,it
595.724587,596.351149,it
647.238416,648.188701,this
649.880418,650.548751,that
660.526749,661.289066,this
664.531523,667.116091,it
670.833691,672.102479,that
698.496398,699.436241,that
724.759783,726.629026,it
747.550972,748.710111,one
