61.438604,64.042136,these
80.079419,81.351464,it
82.55218,83.217923,it
83.634013,85.155712,it
103.891633,105.235008,that
108.658831,110.418296,it
117.69392,119.061071,it
121.41495,125.968159,it
121.41495,125.968159,it
121.41495,125.968159,it
126.538796,129.665412,it
126.538796,129.665412,it
141.470469,142.064883,that
145.096393,145.595701,it
146.047455,149.863591,her
150.398564,152.550341,her
153.751057,154.702119,this
158.839239,160.907798,her
161.799419,163.416224,her
166.376405,169.110708,she
170.240094,171.856899,she
174.293996,180.701776,she
174.293996,180.701776,her
183.661956,189.392105,she
191.211011,197.285919,it
191.211011,197.285919,it
199.009719,200.4482,she
202.207665,204.133565,her
207.81893,209.2693,it
216.877796,220.955474,her
216.877796,220.955474,it
223.035922,224.831052,it
227.1136,228.623411,this
229.039501,230.644418,it
232.368218,233.830475,it
236.422119,238.490679,it
236.422119,238.490679,her
242.116603,245.849521,he
242.116603,245.849521,it
248.072629,250.153077,this
250.711826,252.12653,this
254.111872,255.811895,this
272.693246,273.882073,this
274.761805,278.506612,it
274.761805,278.506612,it
283.796894,286.186437,that
289.562707,292.071133,she
295.102643,297.218756,she
302.758692,304.767811,it
307.739879,308.524506,that
310.557401,312.816173,it
318.974299,324.514235,this
325.061096,328.984226,this
342.73896,343.737575,that
345.485152,346.543208,it
348.076796,349.408282,this
352.66567,354.365693,it
355.364308,357.07622,it
357.753851,359.596534,it
367.371465,369.808562,it
370.771512,373.969458,it
370.771512,373.969458,it
378.463226,380.828992,this
383.789173,385.952839,that
388.247276,389.626316,it
390.387165,391.492775,this
397.163482,402.536982,it
422.782714,426.135207,that
426.789063,427.490471,that
