269.600889,270.568736,that
279.390422,280.754928,that
294.987037,297.478053,that
304.744837,305.474689,that
307.949839,308.901819,that
319.373605,320.26212,that
324.33977,325.450414,that
326.973583,328.036628,that
363.434438,364.481616,it
377.269888,377.968007,that
396.833088,397.705737,that
401.767521,404.24267,it
401.767521,404.24267,it
407.273142,408.383786,it
410.636806,411.953713,that
416.681883,417.855992,that
428.137382,429.23216,it
441.306446,443.051744,that
448.176572,449.09682,that
466.311802,467.263782,that
470.675046,471.547695,that
493.110054,494.998149,it
507.120034,509.039862,that
507.120034,509.039862,that
518.765929,520.416029,that
524.953803,526.413506,that
531.887395,533.061504,that
533.521628,534.648138,that
538.440194,539.344575,that
732.739422,733.8342,that
738.245043,741.307247,them
742.544822,743.322273,them
744.972372,746.321011,them
754.730173,758.109704,it
