250.659865,251.139186,2
252.927419,253.486625,1
258.132344,259.047968,1
259.459692,260.049625,1
261.100442,263.429446,1
319.147343,320.370224,2
330.09182,330.82309,1
337.63804,338.529084,2
340.108382,340.913394,1
343.949089,344.520586,1
354.518713,355.170097,2
356.417558,358.574499,2
359.778944,363.177202,2
365.315707,366.716797,2
365.315707,366.716797,1
372.425623,372.904943,2
394.892219,395.88773,2
396.299454,397.03687,1
397.964784,398.7022,1
409.585226,410.894138,1
409.585226,410.894138,1
418.50181,420.548138,2
460.96466,462.15067,1
468.756685,469.92426,2
472.505215,473.660499,2
478.521297,479.203407,2
480.801141,482.251392,1
483.148581,485.336247,1
487.142915,488.242894,1
507.046992,509.160917,1
524.529888,525.691318,2
528.62869,529.298509,1
551.101432,551.7098,2
553.799144,555.550506,1
557.099079,557.928671,1
564.23972,566.13242,1
572.154648,572.560227,1
578.508713,580.02656,1
578.508713,580.02656,1
580.911459,581.335473,1
587.062734,588.512985,1
590.590039,591.505663,1
595.09442,596.470929,1
595.09442,596.470929,1
