subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1235,31.742,32.344,20,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,35.682,38.364,20,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1235,39.305,39.803,20,2,3,0,0.19023,0,0,0,0.19023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,42.914,44.014,19,2,1,0.52781,0.13882,0,0,0,0,0,0,0,0,0,0.13882,0,0,0,0,0,0,0,0,0.52781,0,0,0,0,0,0
1235,48.707,49.875,6,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,57.868,59.021,4,2,3,0.46154,0.48063,0,0,0,0.46154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48063,0,0,0,0,0
1235,80.145,80.815,9,1,3,0,0.23169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23169,0,0,0,0,0
1235,193.44,194.87,21,1,3,0,0.069181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069181,0,0
1235,196.56,197.37,21,1,3,0,0.37666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37666
1235,199.34,200.65,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,227.24,228.19,22,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,238.77,240.34,17,2,1,0.27922,0.67824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67824,0,0,0.27922,0,0,0,0,0,0,0,0
1235,259.36,261.11,24,2,1,0.17945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17945,0
1235,262.58,264.11,24,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1235,269.22,270.74,8,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,276.82,277.72,22,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,295.14,296.03,22,2,3,0.36307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36307,0,0,0
1235,309.21,310.91,22,2,3,0.19049,0.49626,0,0.045961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4503,0.19049,0,0,0
1235,314.05,315.34,21,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1235,316.03,316.94,21,1,3,0.55563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55563,0,0,0,0
1235,319.15,320.04,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,334.42,335,26,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
