subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1218,55.76,56.261,12,2,3,0,0.45406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45406
1218,58.281,60.651,12,2,3,0.44366,0.51415,0,0,0,0,0,0,0,0,0,0,0,0.44366,0,0,0,0,0,0,0,0,0,0,0,0,0.51415
1218,61.077,64.115,12,1,3,0.30384,0.41092,0,0,0,0,0,0,0,0,0,0,0,0.30384,0,0,0,0,0,0,0,0.19151,0,0,0,0,0.21941
1218,61.077,64.115,12,1,3,0.30384,0.41092,0,0,0,0,0,0,0,0,0,0,0,0.30384,0,0,0,0,0,0,0,0.19151,0,0,0,0,0.21941
1218,69.736,70.739,12,1,3,0,0.46809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072048,0.39604,0,0,0,0,0,0,0,0,0
1218,73.944,75.843,20,1,3,0,0.68988,0.57925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11062
1218,80.112,81.51,15,1,3,0,0.83305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22966,0,0,0,0,0,0.60339,0,0,0,0,0
1218,82.665,85.095,15,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,82.665,85.095,20,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,87.739,89.425,20,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,87.739,89.425,20,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,91.99,93.015,15,1,3,0,0.66007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66007,0,0,0,0,0
1218,96.776,98.197,15,1,3,0.55651,0.32614,0,0,0,0,0,0,0,0,0,0,0,0.16429,0,0,0.55651,0,0,0,0,0,0,0,0,0,0.16185
1218,101.33,102.77,15,1,3,0,0.90358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90358,0,0,0,0,0
1218,103.61,104.14,15,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1218,111.61,114.19,7,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,115.69,117.74,7,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,118.66,119.84,7,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,124.18,126.47,7,1,3,0.40148,0.54025,0,0,0,0,0,0,0.40148,0,0,0,0,0.11654,0,0,0,0,0,0,0,0,0.4237,0,0,0,0
1218,124.18,126.47,7,1,3,0.40148,0.54025,0,0,0,0,0,0,0.40148,0,0,0,0,0.11654,0,0,0,0,0,0,0,0,0.4237,0,0,0,0
1218,137.31,137.91,9,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,159.3,160.46,9,2,3,0.85594,0.11542,0,0,0,0,0,0,0,0,0.85594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11542,0,0
1218,168.81,170.4,19,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1218,183.23,184.03,19,2,3,0.29204,0.5833,0,0,0,0,0,0,0,0,0,0.25086,0,0.33243,0,0,0,0,0,0,0.29204,0,0,0,0,0,0
1218,191.83,192.64,5,1,3,0,0.99012,0,0,0,0,0,0.99012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,205.92,209.36,20,2,3,0.12626,0.72807,0,0.1778,0,0,0,0,0,0.36905,0,0,0,0,0,0,0.11654,0,0,0.064675,0,0.12626,0,0,0,0,0
1218,210.03,210.58,20,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,226.9,228.79,8,2,3,0,0.71714,0,0,0.55871,0,0,0,0,0,0,0.15843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,237.15,240.65,3,2,3,0.43219,0.42487,0,0.062749,0.43219,0,0,0,0,0,0,0.066706,0,0,0.066706,0,0,0,0,0,0,0,0.066706,0,0,0.162,0
1218,243.35,244.14,3,1,3,0,0.005452,0.005452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,261.39,262.88,1,2,3,0.56704,0.38809,0.56704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38809,0,0,0,0,0,0,0,0,0,0
1218,265.7,267.98,15,2,3,0,0.82593,0.82593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,269.43,270.64,15,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,271.06,272.77,15,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,279.2,281.55,15,1,3,0.14161,0.78759,0.63889,0,0,0,0,0,0,0,0,0,0,0,0.14869,0,0.14161,0,0,0,0,0,0,0,0,0,0
1218,286.42,287.69,15,1,3,0.51043,0.41811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51043,0,0,0,0,0,0,0,0,0.41811,0
1218,330.55,331.93,14,1,3,0,0.95172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83452,0.11719,0,0,0,0
1218,330.55,331.93,20,1,3,0.83452,0.11719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83452,0.11719,0,0,0,0
1218,342.66,345.18,15,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,346.53,349.68,1,1,3,0.88975,0.089123,0.88975,0,0,0,0,0,0,0,0,0.089123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,346.53,349.68,1,1,3,0.88975,0.089123,0.88975,0,0,0,0,0,0,0,0,0.089123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,355.65,359.08,15,1,3,0,0.8349,0.69397,0,0,0,0,0,0,0.053517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087407
1218,355.65,359.08,15,1,3,0,0.8349,0.69397,0,0,0,0,0,0,0.053517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087407
1218,362.81,364.75,15,1,3,0,0.81427,0.28333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53094,0,0,0
1218,368.14,369.51,15,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,371.47,373,15,1,3,0,0.98111,0,0,0,0,0,0.98111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,374.39,375.68,15,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,381.29,383.23,"15, 7",2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70989,0,0,0.22114
1218,384.69,386.25,"15, 7",1,2,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54073,0,0,0.41667
1218,384.69,386.25,22,1,3,0.54073,0.41667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54073,0,0,0.41667
1218,387.2,388.51,22,1,3,0,0.55854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55854
1218,387.2,388.51,15,1,3,0,0.55854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55854
1218,390.83,392.89,22,1,3,0.32291,0.44863,0.43592,0,0,0,0,0.012702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32291,0,0,0
1218,393.64,395.76,15,1,3,0,0.95277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76716,0,0,0.18561
1218,393.64,395.76,22,1,3,0.76716,0.18561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76716,0,0,0.18561
1218,396.34,398.03,15,1,3,0,0.94105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1936,0,0,0.74745
1218,401.36,406.29,15,1,3,0,0.94592,0.17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03237,0,0,0.74355,0,0,0
1218,401.36,406.29,15,1,3,0,0.94592,0.17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03237,0,0,0.74355,0,0,0
1218,419.32,422.02,15,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,419.32,422.02,15,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,422.63,423.81,1,1,3,0.3164,0.51461,0.3164,0,0,0,0,0.19715,0,0,0,0.31746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,430.37,432.87,15,1,3,0.038285,0.6015,0.13341,0,0,0,0,0,0,0.26798,0,0.20012,0,0,0,0,0.038285,0,0,0,0,0,0,0,0,0,0
