subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1213,61.413,62.254,10,1,3,0,0.77774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77774
1213,63.923,65.066,10,1,3,0,0.067643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067643
1213,68.077,70.036,18,1,3,0.18715,0.028755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18715,0,0,0,0,0,0,0.028755
1213,84.513,85.831,3,2,3,0.066154,0.88327,0,0,0.066154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88327
1213,92.713,93.414,16,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,94.442,95.246,16,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,127.59,128.03,"19, 3",2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75479
1213,134.58,135.52,19,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,143.69,144.67,14,2,1,0.37855,0.51874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37855,0,0,0,0,0,0,0,0,0,0,0.51874
1213,145.24,146.25,14,1,3,0,0.61115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61115,0,0,0,0,0,0,0,0,0
1213,147.47,149,14,1,3,0.52362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52362,0,0,0,0,0,0,0,0,0,0,0
1213,175.12,178.8,18,1,3,0,0.19039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19039
1213,185.58,187.1,21,2,3,0,0.74602,0,0,0,0,0,0,0,0,0.30718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43883
1213,187.94,188.98,21,1,3,0,0.55852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55852
1213,193.92,195.19,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,196.95,197.57,21,1,3,0.084921,0.64904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084921,0,0,0,0.64904
1213,199.99,201.77,21,1,3,0.46674,0.064322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46674,0,0,0,0.064322
