subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1220,33.314,33.728,5,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,37.751,38.601,5,1,3,0.27446,0.49028,0,0,0,0,0.27446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49028
1220,51.27,51.975,15,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,53.841,55.79,23,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,53.841,55.79,15,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,53.841,55.79,15,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,76.09,76.505,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,80.797,81.398,15,1,3,0.11574,0.71796,0,0,0,0.71796,0,0,0,0,0,0,0,0,0,0,0.11574,0,0,0,0,0,0,0,0,0,0
1220,99.583,100.41,21,2,3,0.57774,0.30169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57774,0,0,0,0.30169
1220,127.39,127.87,4,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,128.99,129.48,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,131.04,131.83,4,1,3,0.41673,0.54097,0,0,0,0.41673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54097
1220,150.2,151.15,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1220,152.6,153.91,20,2,3,0.97667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97667,0,0,0,0,0
1220,155.05,157,20,1,3,0.93226,0.016436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93226,0,0,0,0,0.016436
1220,163.12,164.24,20,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1220,166.21,167.68,20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,173.32,174.96,23,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1220,191.4,192.93,1,2,3,0.21683,0.67455,0.21683,0,0,0,0,0.67455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,255.8,256.38,22,2,1,0.11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11201,0,0,0
1220,273.39,273.88,10,2,3,0.63292,0.23311,0,0,0,0,0,0,0,0,0,0.63292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23311
1220,275.96,276.6,10,1,3,0.17187,0,0,0,0,0,0,0,0,0,0,0.17187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
