134.856532,138.480504,it
139.837744,140.894153,that
142.748115,147.897234,that
152.766509,159.489746,that
152.766509,159.489746,that
163.022769,166.57678,this
163.022769,166.57678,these
167.150459,168.444735,these
169.046398,175.209949,that
169.046398,175.209949,it
175.699675,178.882894,one
175.699675,178.882894,it
224.952112,228.338217,this
244.485181,245.646531,it
251.593203,253.447166,it
264.004258,265.151616,that
293.338842,294.395251,that
293.338842,294.395251,it
296.095299,296.864869,it
298.341042,299.516385,it
307.610855,311.164866,it
313.004836,316.726753,this
380.957808,384.106047,it
384.567788,388.849392,that
389.716907,391.137112,that
391.717787,393.396847,that
396.57307,398.811817,that
410.208439,411.124926,one
411.586668,413.118811,one
413.860396,416.896696,that
413.860396,416.896696,one
