subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1232,30,30.389,10,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,55.203,56.163,24,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1232,58.509,58.982,24,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1232,72.598,73.862,3,2,3,0,0.37087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37087,0,0,0,0
1232,77.697,78.366,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,90.084,91.905,22,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1232,93.375,95.146,22,1,3,0,0.12723,0,0,0,0,0,0,0,0,0,0,0,0,0.12723,0,0,0,0,0,0,0,0,0,0,0,0
1232,165.31,166.78,19,2,3,0.62821,0.23515,0,0,0,0,0.052969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62821,0.18219,0,0,0,0,0
1232,165.31,166.78,20,2,3,0.18219,0.68118,0,0,0,0,0.052969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62821,0.18219,0,0,0,0,0
1232,165.31,166.78,19,1,3,0.62821,0.23515,0,0,0,0,0.052969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62821,0.18219,0,0,0,0,0
1232,170.05,170.95,20,2,3,0.79461,0.13101,0,0,0,0,0,0,0,0,0.13101,0,0,0,0,0,0,0,0,0,0,0.79461,0,0,0,0,0
1232,199.82,200.66,14,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1232,231.51,232.98,10,1,3,0,0.86972,0,0,0,0.39522,0,0,0,0,0,0,0,0,0,0.4745,0,0,0,0,0,0,0,0,0,0,0
1232,240.39,241.23,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,242.62,243.76,1,1,3,0.34645,0,0.34645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,249.16,249.9,"14, 1",2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31784,0,0,0,0,0
1232,397.15,397.95,23,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1232,399.47,400.33,23,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1232,408.99,412.01,23,2,3,0.57768,0.21246,0.21246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57768,0,0
1232,416.71,417.2,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,445.02,446.73,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,447.84,448.94,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,470.03,471.06,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,471.92,473.02,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
