subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1230,30,30.931,22,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1230,55.215,56.658,6,2,3,0.75615,0.17455,0,0,0,0,0,0.75615,0,0,0,0.17455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,58.314,59.41,6,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,65.754,68.211,6,1,3,0.42576,0.14926,0,0,0,0,0,0.42576,0,0,0,0.14926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,72.728,73.858,6,1,3,0,0.82305,0,0,0,0,0,0,0,0,0,0.093634,0.26543,0,0,0,0,0,0,0,0,0,0,0,0.46399,0,0
1230,78.487,79.426,21,2,3,0.58195,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58195,0,0,0.347,0
1230,97.943,100.73,16,1,3,0.65706,0.020255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65706,0,0.020255,0,0,0,0,0,0,0
1230,111.66,114.84,18,2,3,0.65166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65166,0,0,0,0,0,0,0
1230,111.66,114.84,18,1,3,0.65166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65166,0,0,0,0,0,0,0
1230,137.57,141.8,11,2,3,0.85054,0.10226,0,0,0,0,0,0.10226,0,0,0,0,0.85054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,189.07,189.52,8,2,3,0.49608,0,0,0,0,0,0,0,0,0.49608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,190.56,191.61,24,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,198.69,202.14,8,2,3,0.58901,0.082697,0,0,0,0,0,0,0,0.58901,0,0,0,0,0,0,0,0.022893,0,0,0,0,0,0.059804,0,0,0
1230,203.92,204.92,8,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,207.65,208.06,24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,284.25,287.15,8,1,3,0.49983,0.30439,0,0,0,0,0,0,0,0.49983,0,0,0,0,0,0,0,0,0,0,0,0,0.28791,0.016483,0,0,0
