subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1214,39.635,40.706,3,2,3,0,0.78406,0,0.0058515,0,0,0.31128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46692,0,0,0
1214,47.042,49.148,19,2,1,0.26493,0.53815,0,0,0,0,0,0,0.53815,0,0,0,0,0,0,0,0,0,0,0,0.26493,0,0,0,0,0,0
1214,50.023,54.056,19,1,3,0,0.80992,0,0,0.14049,0,0,0,0,0,0.074377,0,0,0,0,0,0,0,0,0,0,0.59506,0,0,0,0,0
1214,57.358,58.482,19,2,3,0,0.60081,0,0,0,0,0.067185,0,0,0,0,0,0,0,0,0,0.32611,0,0,0,0,0,0,0,0.20752,0,0
1214,62.123,63.479,5,2,3,0,0.77883,0,0,0,0,0,0,0,0,0.42717,0,0,0,0,0,0,0,0,0,0,0.2949,0,0.056753,0,0,0
1214,80.988,82.112,13,2,1,0.24783,0.515,0,0,0.515,0,0,0,0,0,0,0,0,0,0.24783,0,0,0,0,0,0,0,0,0,0,0,0
1214,89.876,91.446,3,2,1,0.47507,0.41881,0,0,0.47507,0,0,0,0,0,0,0,0,0,0.41881,0,0,0,0,0,0,0,0,0,0,0,0
1214,103.99,104.74,21,2,3,0,0.27886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27886,0,0,0,0,0,0,0,0,0
1214,108.87,109.94,21,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1214,155.63,156.62,7,2,3,0,0.89994,0,0,0.50028,0,0,0,0,0,0,0,0,0.14174,0,0,0,0,0,0,0,0.25793,0,0,0,0,0
1214,159.91,161.07,7,1,3,0,0.59621,0,0,0.021534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57468,0,0,0,0,0
1214,167.74,170.1,7,2,3,0,0.38167,0,0,0.38167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,187.16,188.61,6,2,3,0.25364,0.58496,0,0,0,0,0,0.25364,0,0,0,0.0047059,0,0,0,0,0,0.34967,0,0,0,0,0.23058,0,0,0,0
1214,206.01,208.52,26,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,228.26,228.94,6,2,3,0.29958,0.012323,0,0,0.012323,0,0,0.29958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,266.42,267.9,9,2,3,0,0.63838,0,0,0,0,0,0,0,0,0,0,0,0,0.63838,0,0,0,0,0,0,0,0,0,0,0,0
1214,288.71,290.59,9,1,3,0.39133,0.2069,0,0,0,0,0,0,0,0,0.39133,0,0,0,0,0,0,0,0,0,0,0,0.2069,0,0,0,0
1214,309.38,310.33,14,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1214,353.09,354.71,15,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,360.4,362.12,15,1,3,0.41919,0.13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41919,0,0,0,0,0,0,0.13619,0,0,0
1214,367.2,368.03,22,2,3,0,0.92451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92451,0,0,0,0,0,0,0,0,0,0
1214,381.54,382.71,2,1,3,0,0.42448,0,0,0,0,0,0,0,0,0,0,0,0.42448,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,403.92,405.29,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1214,416.14,418.27,11,2,3,0.59234,0.31349,0,0,0,0,0,0,0,0,0,0,0.59234,0.31349,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,419.57,420.28,12,2,1,0.43969,0.37354,0,0,0,0,0,0,0,0,0,0,0,0.43969,0,0,0,0,0,0,0,0,0,0,0,0,0.37354
1214,430.22,431.12,14,2,3,0.092475,0.37354,0,0,0,0,0,0,0.37354,0,0,0,0,0,0,0.092475,0,0,0,0,0,0,0,0,0,0,0
1214,470.86,471.61,22,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
