subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1211,53.406,56.009,26,2,3,1,1,0,0.97439,0,0.57399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40041,0,0,0,0,0
1211,72.046,73.318,23,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1211,74.519,75.185,23,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1211,75.601,77.123,23,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1211,95.859,97.202,21,2,3,1,1,0.17369,0.45262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27294,0,0,0,0.17967,0,0.17369,0,0,0,0
1211,100.63,102.39,21,1,3,1,2,0.49257,0.13688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13688,0,0,0,0.49257,0,0,0,0
1211,109.66,111.03,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,113.38,117.94,1,1,3,1,1,0.81698,0.095171,0.81698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095171,0,0,0
1211,113.38,117.94,1,1,3,1,1,0.81698,0.095171,0.81698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095171,0,0,0
1211,113.38,117.94,1,1,3,1,1,0.81698,0.095171,0.81698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095171,0,0,0
1211,118.51,121.63,1,1,3,1,1,0.24335,0.61805,0.24335,0,0,0,0,0.5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09595,0,0,0
1211,118.51,121.63,1,1,3,1,1,0.24335,0.61805,0.24335,0,0,0,0,0.5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09595,0,0,0
1211,133.44,134.03,15,2,3,0,3,0.67049,0.21735,0.21735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67049,0,0,0,0,0,0,0,0,0,0
1211,137.06,137.56,15,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,138.01,141.83,15,1,3,1,2,0.37983,0.52409,0.52409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37983,0,0,0,0,0,0,0,0,0,0
1211,142.37,144.52,15,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,145.72,146.67,15,1,3,1,2,0.24792,0.45563,0.45563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24792,0,0,0,0,0,0,0,0,0,0
1211,150.81,152.87,15,1,3,1,2,0,0.29006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29006,0,0,0,0,0
1211,153.77,155.38,15,1,3,1,2,0,0.62874,0,0,0,0.20617,0,0,0,0,0.22678,0,0.18555,0,0,0,0,0,0,0,0,0,0,0,0.010241,0,0
1211,158.34,161.08,15,1,3,1,1,0.7111,0.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7111,0,0,0,0,0,0,0,0.1548,0,0
1211,162.21,163.82,15,1,3,1,1,0,0.69075,0,0,0,0,0,0.51542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13993,0.035398,0,0
1211,166.26,172.67,15,1,3,1,2,0.72861,0.046818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72861,0,0,0,0,0,0,0,0.046818,0,0
1211,166.26,172.67,15,1,3,1,2,0.72861,0.046818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72861,0,0,0,0,0,0,0,0.046818,0,0
1211,175.63,181.36,15,1,3,1,1,0.087258,0.76655,0,0,0,0,0,0.1687,0,0,0,0,0,0,0,0,0.087258,0,0,0,0,0,0,0,0.23269,0,0.36516
1211,183.18,189.25,26,2,3,1,1,0,0.59034,0,0.1262,0,0,0,0,0,0,0,0,0,0,0,0,0.091017,0.098767,0,0,0,0,0,0,0,0,0.27435
1211,183.18,189.25,26,1,3,1,1,0,0.59034,0,0.1262,0,0,0,0,0,0,0,0,0,0,0,0,0.091017,0.098767,0,0,0,0,0,0,0,0,0.27435
1211,190.98,192.42,15,1,3,0,1,0.35816,0.43329,0,0,0,0.17839,0,0,0,0,0,0,0.2549,0,0,0,0.35816,0,0,0,0,0,0,0,0,0,0
