subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1207,42.205,42.957,12,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,44.059,45.684,12,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,49.55,51.038,12,1,3,0,1,0,0.48508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45928,0,0,0,0.0258,0,0,0,0,0
1207,51.826,52.928,12,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,53.529,55.162,12,1,1,0,1,0.34721,0.18067,0,0,0,0,0,0,0,0,0,0,0,0.34721,0,0,0,0,0,0,0,0.18067,0,0,0,0,0
1207,56.049,57.552,12,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,67.309,68.397,21,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,125.37,126.24,19,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,129.01,131.23,19,1,3,0,1,0.91065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91065,0,0,0,0,0,0
1207,145.01,145.53,24,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1207,147.16,147.7,24,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1207,150.95,153.1,24,2,3,1,1,0.5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5344,0
1207,174.01,175.08,14,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,177.74,180.82,14,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1207,182.69,183.7,14,1,3,0,2,0.29834,0.33026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29834,0,0,0,0,0,0.33026,0,0,0,0,0
1207,212.31,213.34,10,2,3,0,3,0.5088,0.17005,0,0,0,0,0.17005,0,0,0,0,0.5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,217.31,217.75,10,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,251.88,254.7,20,1,3,0,1,0.85741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85741,0,0,0,0,0
1207,291.31,292.45,17,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1207,325.75,327.89,15,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,329.11,329.9,15,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,361.12,361.85,26,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,363.62,364.6,26,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,366.97,367.89,26,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,368.98,371.23,26,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,368.98,371.23,26,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,380.06,380.94,7,2,3,0,3,0,0.27825,0,0,0,0,0,0.27825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,388.82,389.71,7,1,3,0,2,0,0.79834,0,0,0,0,0,0,0,0,0.79834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,411.45,412.9,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1207,414.4,416.01,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1207,425.73,426.16,18,2,3,0,3,0,0.36347,0,0,0,0,0,0,0.36347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,429.76,430.82,18,2,3,0,1,0,0.92813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92813,0,0,0,0,0
1207,433.08,434.57,18,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1207,436.8,437.66,18,1,3,0,1,0.81453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81453,0,0,0,0,0,0,0
1207,438.95,440.1,18,1,3,0,1,0,0.6694,0,0,0,0,0,0,0,0,0.32015,0,0,0,0,0,0,0,0,0,0.34925,0,0,0,0,0,0
1207,444.9,445.45,18,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,450.92,452.03,18,1,3,0,1,0.069006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069006,0,0,0,0,0,0,0
1207,476.7,477.12,22,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,483.85,484.42,22,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,486.76,488.28,22,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,490.69,491.46,22,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,492.03,492.88,22,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,495.24,496.61,22,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,497.56,498.65,22,1,3,0,1,0.37465,0.47217,0,0,0,0,0,0,0.47217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37465,0,0,0
1207,508.12,508.75,23,2,3,0,3,0,0.22825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22825,0
1207,524.43,525.74,4,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1207,527.98,528.53,4,2,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,530.62,531.75,4,2,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,537.47,538.97,4,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,540.58,542.59,4,1,3,0,1,0.80552,0,0,0,0,0.80552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,545.2,546.01,23,2,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,547.64,548.12,23,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,550.36,551.06,23,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,558.29,559.21,23,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
