subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1208,40.343,41.063,21,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1208,49.344,49.856,21,1,3,0,3,0.8913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8913,0,0,0,0
1208,50.827,51.778,21,1,3,0,3,0.81319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81319,0,0,0,0
1208,59.63,60.466,21,1,3,0,3,0.43793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43793,0,0,0,0
1208,61.479,62.105,21,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1208,73.645,74.454,21,1,3,0,3,0.60397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60397,0,0,0,0
1208,96.921,98.31,"7, 1",2,2,0,3,0,1,0,0,0,0,0,0.69601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19934,0,0,0,0,0
1208,103.11,106.04,24,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1208,134.44,135.57,15,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1208,161.52,166.85,20,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,208.06,209.45,20,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,273.46,276.16,"20, 3",1,2,0,1,0.44306,0.55694,0,0,0.44306,0,0,0,0,0,0,0.098595,0,0,0,0,0,0,0,0,0,0.28346,0,0,0,0,0
1208,277.99,279.9,8,2,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,290.04,290.94,9,2,1,0,2,0.063087,0.37117,0,0,0,0,0,0,0,0.37117,0.063087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,291.89,293.2,9,1,3,0,2,0.59142,0,0,0,0,0,0,0,0,0,0.59142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,301.96,304.38,18,1,3,0,3,0.54159,0.33432,0,0,0,0,0,0,0,0,0,0,0.33432,0,0,0,0,0,0,0.54159,0,0,0,0,0,0,0
1208,306.55,309.29,18,1,3,1,1,0.90492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90492,0,0,0,0,0,0,0
1208,313.76,314.86,4,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,323.64,325.22,20,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,328.76,330.07,20,2,1,1,1,0,0.64392,0,0,0.46318,0.18074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,345.73,347.05,19,1,3,1,1,0,0.97536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97536,0,0,0,0,0,0,0,0
1208,348.17,352.46,19,1,3,0,2,0.60561,0.10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10096,0,0.60561,0,0,0,0,0,0
1208,348.17,352.46,19,1,3,0,2,0.60561,0.10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10096,0,0.60561,0,0,0,0,0,0
1208,357.27,360.33,19,1,3,0,1,0.28325,0.32455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28325,0.32455,0,0,0,0,0
1208,378.55,381.08,10,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,378.55,381.08,10,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,382.26,382.88,10,1,3,1,1,0,0.8404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1343,0,0,0,0,0,0.7061,0,0,0,0,0
1208,433.77,434.72,11,2,3,0,3,0,0.3107,0,0,0,0,0,0,0,0,0,0.3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,436.41,437.08,11,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,447.06,447.82,17,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1208,451.06,453.65,17,1,3,1,1,0,0.71626,0,0,0,0,0,0,0,0,0,0.67148,0,0,0,0,0,0,0,0,0,0.044788,0,0,0,0,0
