subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1220,163.12,164.24,20,1,3,1,1,0,0.50609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50609,0,0,0,0,0,0,0,0,0,0
1220,166.21,167.68,20,2,1,1,1,0.90221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90221,0,0,0,0,0
1220,173.32,174.96,23,2,3,1,1,0.89536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89536,0,0
1220,191.4,192.93,1,2,3,1,2,0.60786,0,0.60786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,255.8,256.38,22,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,273.39,273.88,10,2,3,0,3,0.76689,0,0,0,0,0,0,0,0,0,0,0.76689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,275.96,276.6,10,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,284.64,285.22,10,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1220,342.7,344.73,26,1,3,1,1,0,0.033451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033451,0
1220,350.85,353.13,21,2,1,0,2,0.8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8184,0,0,0,0
1220,372.23,373.72,20,2,3,1,1,0,0.76175,0,0,0,0,0,0,0,0,0,0,0,0,0.22589,0,0.29026,0,0,0,0,0,0.2456,0,0,0,0
1220,415.86,417.16,23,2,3,1,1,0,0.90114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90114,0,0,0,0,0,0,0,0,0,0
1220,417.74,418.78,23,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1220,423.38,424.88,15,2,3,0,1,0.3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3188,0,0,0,0,0,0,0,0,0,0
1220,434.35,435.2,15,1,3,0,1,0,0.78659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78659,0,0
1220,443.77,444.86,4,2,3,0,3,0.33457,0.45311,0,0,0,0.33457,0,0,0,0,0,0,0,0,0,0,0.45311,0,0,0,0,0,0,0,0,0,0
1220,456.91,457.78,17,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1220,462.74,464,17,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1220,465.68,467.07,17,1,3,1,1,0,0.7956,0,0,0,0,0.26774,0,0,0,0,0,0,0,0,0,0.52786,0,0,0,0,0,0,0,0,0,0
1220,465.68,467.07,17,1,3,1,1,0,0.7956,0,0,0,0,0.26774,0,0,0,0,0,0,0,0,0,0.52786,0,0,0,0,0,0,0,0,0,0
1220,477.21,479.02,17,1,3,1,1,0,1,0,0,0,0.8806,0,0,0,0,0,0.1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,477.21,479.02,17,1,3,1,1,0,1,0,0,0,0.8806,0,0,0,0,0,0.1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,511.57,512.3,26,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,533.65,534.11,11,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,536.99,537.8,1,2,3,1,1,0,0.70013,0,0,0,0,0,0,0,0,0,0,0.70013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,541.66,544.12,11,2,1,1,1,0.62175,0,0,0,0,0,0,0,0,0,0,0,0.62175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,577.4,578.75,15,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,579.35,579.83,15,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,581.32,582.17,15,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,586.44,587.5,15,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,591.79,593.04,15,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,591.79,593.04,15,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,602.08,602.72,26,1,3,0,3,0,0.60398,0,0,0.60398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,604.48,605.52,26,1,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,614.6,617.59,23,2,3,1,1,0.95617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95617,0,0
1220,629.66,630.51,15,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,634.86,635.73,15,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
