subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1226,31.909,33.649,11,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,36.41,37.229,11,1,3,0,1,0,0.79643,0.63935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15708,0,0,0,0
1226,40.727,41.612,11,1,3,0,2,0,0.84931,0,0,0,0.72264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12667,0,0,0,0
1226,42.085,43.911,6,2,3,0,3,0.37099,0.57424,0,0,0,0,0,0.37099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57424,0,0,0,0
1226,42.085,43.911,6,1,3,0,3,0.37099,0.57424,0,0,0,0,0,0.37099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57424,0,0,0,0
1226,49.509,52.179,6,1,3,0,3,0,0.8252,0,0,0,0.40848,0,0,0,0,0.41672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,55.52,55.947,21,2,3,0,3,0,0.62428,0,0,0,0,0,0.62428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,56.969,57.931,9,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,58.368,59.334,9,1,3,1,2,0,0.96681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96681,0,0,0,0
1226,65.06,65.782,19,1,3,1,2,0.34465,0.51687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34465,0,0.51687,0,0,0,0
1226,68.569,72.474,19,1,3,1,2,0.92121,0.053184,0,0,0,0.053184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92121,0,0,0,0,0,0
1226,74.992,76.07,21,2,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,76.746,78.094,4,1,3,1,1,0.55476,0,0,0,0,0.55476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,78.821,81.668,4,1,3,0,1,0.05124,0.85512,0,0,0.35179,0.05124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30434,0.19899,0,0,0,0,0,0
1226,78.821,81.668,4,1,3,0,1,0.05124,0.85512,0,0,0.35179,0.05124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30434,0.19899,0,0,0,0,0,0
1226,78.821,81.668,4,1,3,0,1,0.05124,0.85512,0,0,0.35179,0.05124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30434,0.19899,0,0,0,0,0,0
1226,83.067,83.499,18,2,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,87.176,88.544,3,2,3,1,1,0.99241,0,0,0,0.99241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,87.176,88.544,18,1,3,0,3,0,0.99241,0,0,0.99241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,89.917,91.605,18,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1226,95.063,95.612,19,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1226,97.336,98.465,2,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1226,102.47,103.12,23,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1226,116.8,117.48,"15, 5",1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,121.32,122.02,15,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,122.45,123.03,15,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,124.65,125.14,15,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,127.69,131.25,15,1,3,1,1,0.82665,0.14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82665,0,0,0,0.14522,0,0,0,0,0,0
1226,127.69,131.25,10,2,3,0,3,0,0.97187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82665,0,0,0,0.14522,0,0,0,0,0,0
1226,127.69,131.25,10,1,3,0,3,0,0.97187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82665,0,0,0,0.14522,0,0,0,0,0,0
1226,137.42,140.54,10,1,3,0,3,0,0.78579,0,0,0,0,0.30322,0,0,0,0,0,0,0,0,0,0.48257,0,0,0,0,0,0,0,0,0,0
