subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1210,36.998,38.353,26,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,42.311,44.617,2,1,3,0,3,0.68906,0,0,0.68906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,49.039,51.754,11,2,3,1,1,0.4645,0.47411,0,0.47411,0,0,0,0,0,0,0,0,0.4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,59.83,64.159,2,1,3,0,1,0,0.9692,0.039193,0,0,0,0,0,0.93001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,66.144,69.781,7,1,3,0,1,0.56303,0.41864,0,0.41864,0,0,0,0,0.56303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,66.144,69.781,7,1,3,0,1,0.56303,0.41864,0,0.41864,0,0,0,0,0.56303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,66.144,69.781,2,1,3,0,2,0.41864,0.56303,0,0.41864,0,0,0,0,0.56303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,70.362,75.272,2,1,3,0,1,0.21818,0.77503,0,0.21818,0,0,0,0,0.77503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,75.816,77.016,8,2,3,0,3,0.18019,0.47233,0,0,0,0,0,0,0,0.18019,0,0,0.47233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,77.993,82.755,8,1,3,0,2,0.55758,0.43542,0,0,0,0,0,0,0,0.55758,0,0,0.43542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,77.993,82.755,8,1,3,0,2,0.55758,0.43542,0,0,0,0,0,0,0,0.55758,0,0,0.43542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,77.993,82.755,8,1,3,0,2,0.55758,0.43542,0,0,0,0,0,0,0,0.55758,0,0,0.43542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,90.448,91.178,19,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1210,113.74,114.69,15,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1210,127.55,128.68,15,1,3,0,2,0,0.9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892,0,0,0,0,0,0
1210,133.55,137.32,15,1,3,0,1,0.52524,0.39524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52524,0,0,0.39524,0,0,0,0,0,0,0
1210,167.34,170.5,17,2,3,0,3,0.32645,0.11626,0,0,0,0,0,0,0,0,0,0,0.11626,0,0,0,0,0,0.32645,0,0,0,0,0,0,0,0
1210,734.9,736.32,26,2,3,0,3,0,0.02221,0,0,0,0,0.02221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,736.92,737.93,"5, 9",1,2,0,2,0.82034,0.17966,0,0,0,0,0,0,0,0,0.82034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,745.43,748.7,9,1,3,0,2,0.23391,0.41844,0,0,0,0,0.41844,0,0,0,0.23391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,754.51,760.99,"5, 9",1,2,0,1,0,1,0,0,0,0,0.53917,0.082292,0,0,0,0,0,0,0,0,0.066862,0,0,0,0,0.028795,0,0,0,0,0
1210,761.39,762.3,"5, 9",1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33805,0,0,0,0,0.44044
1210,765.85,782.67,"5, 9",1,2,0,1,0.23582,0.76418,0,0,0,0,0.32217,0,0,0,0.23582,0,0,0,0,0,0.041615,0,0,0,0.15853,0,0,0,0,0,0.067477
1210,765.85,782.67,9,1,3,0,3,0.23582,0.5898,0,0,0,0,0.32217,0,0,0,0.23582,0,0,0,0,0,0.041615,0,0,0,0.15853,0,0,0,0,0,0.067477
1210,765.85,782.67,9,1,3,0,3,0.23582,0.5898,0,0,0,0,0.32217,0,0,0,0.23582,0,0,0,0,0,0.041615,0,0,0,0.15853,0,0,0,0,0,0.067477
1210,783.31,795.22,"5, 9",1,2,0,1,0.26027,0.73973,0.050375,0,0,0,0.19497,0,0,0,0.26027,0,0,0,0,0,0.047576,0,0.047576,0,0,0,0,0,0,0,0.23971
1210,796.04,806.14,"5, 9",1,2,0,1,0.2672,0.7328,0,0,0,0,0.23039,0.049481,0,0,0.2672,0,0,0,0,0,0,0,0,0,0,0.052779,0,0,0,0,0
1210,810.88,815.94,"5, 9, 5, 9",1,2,0,1,0.19493,0.80507,0,0,0,0,0,0,0,0,0.19493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7853
1210,816.82,829.35,"5, 9",1,2,0,1,0.099493,0.900507,0.031926,0,0,0,0.17027,0,0,0,0.099493,0,0,0,0.050549,0,0,0,0,0,0,0,0,0,0,0,0.20081
1210,816.82,829.35,25,1,3,0,1,0.20081,0.35224,0.031926,0,0,0,0.17027,0,0,0,0.099493,0,0,0,0.050549,0,0,0,0,0,0,0,0,0,0,0,0.20081
