subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1215,92.675,94.55,25,2,3,0,3,0,0.63553,0,0,0.30232,0,0,0,0,0,0,0,0,0,0,0,0,0.1198,0.21341,0,0,0,0,0,0,0,0
1215,92.675,94.55,25,1,3,0,3,0,0.63553,0,0,0.30232,0,0,0,0,0,0,0,0,0,0,0,0,0.1198,0.21341,0,0,0,0,0,0,0,0
1215,109.85,110.48,6,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,111.32,112.36,6,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,133.12,133.78,21,2,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,158.97,160.01,6,2,3,1,1,0.71141,0.1926,0,0,0,0,0,0.71141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1926,0,0
1215,167.49,167.92,19,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1215,169.4,170.6,19,1,3,0,3,0.2798,0.55445,0,0,0,0,0,0.55445,0,0,0,0,0,0,0,0,0,0,0,0,0.2798,0,0,0,0,0,0
1215,169.4,170.6,19,1,3,0,3,0.2798,0.55445,0,0,0,0,0,0.55445,0,0,0,0,0,0,0,0,0,0,0,0,0.2798,0,0,0,0,0,0
1215,190.13,193.08,4,1,3,0,3,0,0.70448,0,0,0.11275,0,0,0.16913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054179,0,0,0,0.41718,0
1215,194.18,194.85,4,1,3,0,2,0.27661,0.57452,0,0,0,0.27661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57452,0,0,0,0,0,0
1215,196.88,197.88,4,1,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,202.56,204.08,4,1,3,0,2,0.51405,0.28811,0,0.28811,0,0.51405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,202.56,204.08,4,1,3,0,2,0.51405,0.28811,0,0.28811,0,0.51405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,466.2,471.48,25,1,3,0,1,0,0.88648,0,0,0,0,0,0,0,0,0.33695,0.54954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,472.12,475.42,25,1,3,0,1,0,0.77284,0,0,0,0,0,0,0,0,0.70209,0,0,0,0,0.070745,0,0,0,0,0,0,0,0,0,0,0
1215,559.5,563.54,15,2,3,0,3,0.034506,0.0070479,0,0,0,0,0,0,0,0,0,0,0.0070479,0,0,0,0.034506,0,0,0,0,0,0,0,0,0,0
1215,559.5,563.54,15,1,3,0,3,0.034506,0.0070479,0,0,0,0,0,0,0,0,0,0,0.0070479,0,0,0,0.034506,0,0,0,0,0,0,0,0,0,0
