subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1223,170.68,171.66,18,1,3,0,2,0.45238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45238,0,0,0,0,0,0,0
1223,172.13,176.32,18,1,3,0,2,0.80428,0.19572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80428,0,0,0,0.19572,0,0,0
1223,172.13,176.32,18,1,3,0,2,0.80428,0.19572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80428,0,0,0,0.19572,0,0,0
1223,176.91,179,26,1,3,0,1,0,0.96805,0,0.38342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09589,0,0,0,0.48874,0,0,0
1223,180.19,180.87,26,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1223,200.05,200.77,17,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1223,202.15,202.52,17,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1223,204.21,205.83,17,1,3,0,1,0.90026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90026,0,0,0,0,0,0,0,0
1223,204.21,205.83,17,1,1,0,1,0.90026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90026,0,0,0,0,0,0,0,0
1223,221.61,222.16,2,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,223.55,224.35,2,1,3,1,1,0,0.62673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067915,0,0,0,0,0,0,0,0.55882
1223,227.22,228.05,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,231.51,233.25,10,2,1,0,3,0.21161,0.55764,0,0,0,0,0,0,0,0,0.55764,0.21161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,235.14,236.95,10,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,235.14,236.95,10,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,239.46,240.81,10,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,239.46,240.81,10,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,242.8,243.81,10,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,244.66,245.28,10,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,246.4,246.88,10,1,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,247.4,250.91,2,2,3,0,2,0.10355,0.5826,0,0.10355,0,0,0,0,0,0,0,0.5826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,277.52,278.69,10,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,288.25,291.33,"22, 24",2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,294.26,295.21,17,2,1,0,3,0,0.21346,0,0,0,0,0,0,0,0,0,0.21346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,297.13,301.88,14,1,3,0,3,0,0.97191,0,0,0,0,0,0,0,0,0,0.40301,0,0,0,0,0,0,0.5689,0,0,0,0,0,0,0,0
1223,316.9,319.66,20,2,3,0,3,0.9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9652,0,0,0,0,0
1223,324.36,326.18,20,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1223,361.22,362.61,21,2,1,0,3,0.32032,0.48912,0,0,0,0,0,0,0,0,0,0,0,0,0.48912,0,0,0,0,0,0,0,0.32032,0,0,0,0
1223,361.22,362.61,21,1,1,0,3,0.32032,0.48912,0,0,0,0,0,0,0,0,0,0,0,0,0.48912,0,0,0,0,0,0,0,0.32032,0,0,0,0
1223,381.21,382.29,21,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1223,385.02,385.62,1,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,386.05,387.89,1,1,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,393.18,397,21,1,3,0,3,0.48898,0.45875,0,0,0,0,0,0,0,0,0,0,0.45875,0,0,0,0,0,0,0,0,0,0.48898,0,0,0,0
1223,393.18,397,11,1,3,0,1,0.45875,0.48898,0,0,0,0,0,0,0,0,0,0,0.45875,0,0,0,0,0,0,0,0,0,0.48898,0,0,0,0
1223,393.18,397,"21, 11",1,2,0,1,0.45875,0.54125,0,0,0,0,0,0,0,0,0,0,0.45875,0,0,0,0,0,0,0,0,0,0.48898,0,0,0,0
1223,403.8,404.42,11,1,3,0,2,0,0.77953,0,0,0.77953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,410.99,413.18,1,1,3,0,3,0.41726,0.55226,0.41726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55226,0,0,0
1223,413.87,415.37,1,1,3,0,2,0.00013375,0.95543,0.00013375,0,0,0.95543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,419.76,421.87,15,1,3,0,2,0.35176,0.50618,0.50618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35176,0,0,0,0,0,0,0,0,0,0
1223,419.76,421.87,15,1,3,0,2,0.35176,0.50618,0.50618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35176,0,0,0,0,0,0,0,0,0,0
1223,422.68,423.73,15,1,3,0,2,0.88199,0.11801,0.11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88199,0,0,0,0,0,0,0,0,0,0
1223,424.76,425.67,15,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,432.72,434.74,15,1,3,0,2,0.45335,0.54665,0.54665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45335,0,0,0,0,0,0,0,0,0,0
1223,435.37,438.11,15,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,435.37,438.11,15,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,438.67,440.55,15,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,453.76,455.22,15,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,453.76,455.22,15,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,466.49,468.04,15,1,3,0,2,0.39185,0.56507,0.56507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39185,0,0,0,0,0,0,0,0,0,0
1223,468.77,470.1,15,1,3,0,2,0.27181,0.70319,0.70319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27181,0,0,0,0,0,0,0,0,0,0
1223,472.74,474.52,15,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1223,472.74,474.52,15,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1223,478.88,479.58,15,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1223,484.26,485.04,15,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1223,485.45,486.97,15,1,3,0,1,0.43953,0.53848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43953,0,0,0,0,0,0,0,0.53848,0,0
1223,488.31,489.13,15,1,3,0,2,0,0.97054,0.97054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,488.31,489.13,15,1,3,0,2,0,0.97054,0.97054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,490.06,492.29,"4, 13, 19, 20",2,2,0,3,0.2417,0.7583,0.57879,0,0.13463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2417,0,0,0,0,0
1223,495.98,496.89,15,1,3,0,1,0,0.85311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,0.17411,0,0
1223,495.98,496.89,15,1,3,0,1,0,0.85311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,0.17411,0,0
1223,502.46,503.92,15,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,504.81,505.65,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,512.39,514.03,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1223,512.39,514.03,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1223,521.52,523.24,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,524.01,525.19,26,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,527.12,527.9,26,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,529.4,530.66,26,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,533.79,536.51,15,1,3,0,1,0.64108,0.34667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64108,0,0,0,0,0,0.34667,0,0,0,0
1223,559.65,563.86,7,1,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,559.65,563.86,7,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,559.65,563.86,7,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,564.71,566.35,7,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,567.8,571.19,7,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,579.89,581.33,24,2,1,1,1,0,0.95361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60703,0,0,0,0,0,0.34659,0,0
1223,594.82,596.3,4,2,3,0,3,0.22509,0.47355,0,0,0.47355,0.22509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,598.23,599.06,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,603.96,607.31,4,1,3,0,2,0.5892,0.28134,0,0,0,0.5892,0,0,0,0,0,0.21163,0,0,0,0,0,0,0,0,0,0,0,0.06971,0,0,0
1223,603.96,607.31,4,1,3,0,2,0.5892,0.28134,0,0,0,0.5892,0,0,0,0,0,0.21163,0,0,0,0,0,0,0,0,0,0,0,0.06971,0,0,0
1223,614.97,616.61,4,1,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,621.45,621.87,4,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,623.44,625.11,10,1,3,1,1,0,0.84282,0.52475,0,0,0,0,0,0.31807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
