subID,onset,offset,refID,cue,type,instigator,extra-cue,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1236,35.801,36.462,14,2,3,1,1,0.85616,0.093378,0,0.093378,0,0,0,0,0,0,0,0,0,0,0,0.85616,0,0,0,0,0,0,0,0,0,0,0
1236,55.994,57.013,24,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1236,61.829,63.623,7,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1236,67.271,69.445,17,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1236,70.049,71.099,17,1,3,1,1,0.17576,0.79249,0,0,0.12574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17576,0,0.66675,0,0,0,0,0,0
1236,72.927,73.824,17,1,3,1,1,0.36127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36127,0,0,0,0,0,0,0,0
1236,79.021,79.419,17,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1236,101.05,103.83,26,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,119.48,120.29,4,1,3,0,3,0.3562,0,0,0,0,0.3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,129.04,130.73,26,2,3,0,1,0,0.60792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60792
1236,135.27,135.75,26,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,279.4,281.07,12,2,1,0,3,0,0.93641,0,0,0,0,0,0.93641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,282.8,285.99,3,2,3,0,3,0,0.96873,0,0,0,0,0,0.40472,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,0,0,0,0,0
1236,287.51,289.09,15,2,3,0,3,0.59267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59267,0,0,0,0,0,0,0,0,0,0
1236,290.14,290.67,3,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1236,298.33,300.47,15,1,3,0,1,0,0.95335,0,0.032572,0,0,0,0,0,0,0,0,0,0,0.27992,0,0,0,0,0,0,0,0.64086,0,0,0,0
1236,298.33,300.47,3,1,3,0,1,0,0.95335,0,0.032572,0,0,0,0,0,0,0,0,0,0,0.27992,0,0,0,0,0,0,0,0.64086,0,0,0,0
1236,314.6,315.51,20,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,331.24,332.7,14,2,3,0,1,0,1,0,0.97404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025964,0,0,0,0,0,0
1236,343.5,345.09,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,343.5,345.09,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,353.19,355.23,4,1,3,0,3,0.16317,0.7063,0,0.34045,0,0.16317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36585
1236,353.19,355.23,4,1,3,0,3,0.16317,0.7063,0,0.34045,0,0.16317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36585
1236,377.34,378.29,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,378.75,379.56,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,379.97,382.23,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,383.42,385.42,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,388.76,389.42,21,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
