150.089325,152.934248,17
168.649064,170.424467,17
185.354968,188.363885,17
207.066227,211.023451,21
222.674091,223.601008,18
236.663414,237.376427,18
241.2267,242.139357,18
257.818522,259.187508,15
279.914808,282.802512,13
295.159035,297.939787,13
302.110915,302.731237,13
305.269565,306.495948,9
308.18579,309.162618,20
313.041411,314.980808,20
318.467443,319.287409,20
321.569052,323.864955,20
324.435366,324.905954,20
325.319502,327.287419,10
407.672552,409.027278,24
416.271494,417.248322,24
428.620886,429.476502,22
430.624454,431.280426,22
468.064789,469.448035,2
473.205615,475.07371,2
476.399915,478.938243,2
489.555013,489.982821,18
507.99354,508.449869,1
509.298355,510.068409,1
511.095148,512.293011,1
516.870557,517.897296,1
522.831349,524.014951,1
524.856307,526.660231,1
530.731538,532.029222,1
539.544384,540.735116,1
545.455265,547.86525,1
545.455265,547.86525,1
559.380417,560.941916,17
565.219997,566.132654,17
631.580156,633.426861,17
661.184473,661.783404,21
675.701426,676.835117,21
677.918898,679.188062,21
695.872576,696.407336,21
718.660485,720.742484,21
734.432341,735.173875,6
735.687245,736.927888,6
