253.809772,254.530319,21
262.811378,263.32307,21
264.294241,265.244527,21
273.097435,273.932851,21
274.945793,275.572355,21
287.111536,287.920845,21
310.38831,311.777188,7
310.38831,311.777188,1
316.580829,319.504785,24
347.908923,349.041956,15
374.986839,380.312615,20
421.529943,422.913601,20
486.927339,489.631998,20
486.927339,489.631998,3
491.45947,493.365262,8
503.510343,504.408415,9
505.358701,506.664038,9
515.425461,517.842946,18
520.015027,522.761457,18
527.230931,528.322193,4
537.104502,538.686571,20
542.226646,543.537204,20
559.201251,560.517031,19
561.6344,565.926348,19
561.6344,565.926348,19
570.740432,573.800143,19
592.012208,594.549783,10
592.012208,594.549783,10
595.724587,596.351149,10
647.238416,648.188701,11
649.880418,650.548751,11
660.526749,661.289066,17
664.531523,667.116091,17
670.833691,672.102479,10
698.496398,699.436241,16
724.759783,726.629026,20
747.550972,748.710111,20
