228.850976,230.390243,one
243.583957,246.922367,this
248.30171,250.620605,it
254.818605,255.898091,one
274.009463,276.82812,one
277.307891,278.247444,it
279.087044,280.246491,it
286.183663,290.201749,that
310.512073,312.431159,it
312.850959,317.10893,it
312.850959,317.10893,it
318.928063,319.62773,that
325.185083,326.464473,he
327.424016,328.42354,those
331.482083,332.20174,it
337.359283,338.218873,he
356.370226,358.948998,it
356.370226,358.948998,it
371.742903,372.802398,this
388.554893,389.154608,that
392.513008,394.412103,this
392.513008,394.412103,that
405.646751,407.685779,it
417.381161,418.980399,her
419.839989,420.379732,that
434.073209,434.792866,it
436.21219,437.51157,it
440.949932,441.869494,it
443.34879,445.607714,it
449.505856,450.185533,it
456.402571,457.502047,it
459.121276,461.140314,this
463.099381,464.498714,that
480.351162,484.529171,it
480.351162,484.529171,this
480.351162,484.529171,he
486.188381,487.80761,it
491.705753,492.705276,this
494.404467,494.94421,that
497.023219,497.88281,that
514.354962,515.794277,this
527.228829,529.907553,him
530.947058,532.026544,his
533.725734,535.125068,it
535.804744,536.684325,his
540.702411,541.821877,he
553.396363,554.815687,she
559.97323,561.672421,she
564.051287,566.370183,she
567.52963,568.689078,she
569.748573,570.548192,she
575.325916,577.644811,she
575.325916,577.644811,her
583.581983,585.521059,this
585.96085,587.779983,that
588.619583,589.958945,that
638.755698,639.775213,one
642.413955,644.792822,he
642.413955,644.792822,he
646.771879,648.011289,this
655.62766,656.547222,they
666.262594,670.100766,it
671.480108,672.999385,it
698.567204,699.686671,it
709.182147,711.001281,he
711.600995,712.420604,he
713.580052,714.479624,he
720.436786,721.336357,one
727.493424,728.972719,it
746.684281,747.184043,one
747.723786,749.223072,it
751.382043,753.301129,this
753.900843,754.740443,he
771.292558,772.372044,it
774.111215,776.130253,that
777.689511,778.189272,that
780.108358,780.967949,he
782.187368,784.166425,his
784.78613,785.745673,his
806.61573,807.475321,it
807.975083,808.794692,it
821.068845,822.088359,that
843.818007,844.77755,it
