225.908804,226.874645,that
228.922049,229.549623,that
230.413093,230.933846,it
231.552518,233.657784,it
251.968699,252.68084,that
254.247549,255.066511,that
257.274147,259.432823,it
257.274147,259.432823,it
263.189365,263.856997,it
292.128979,293.824764,they
292.128979,293.824764,they
304.858492,306.167051,that
328.457052,329.471852,that
367.874034,369.227101,that
394.361214,395.3048,that
432.07351,432.545303,this
434.014093,436.270689,it
441.803131,442.301629,this
443.089435,443.734812,this
472.981537,473.528995,that
