279.022906,280.571016,it
284.460403,286.209194,that
295.430959,296.405695,that
310.759157,312.421942,it
369.109519,370.714967,that
379.927176,382.63159,that
390.018558,392.04448,it
395.178924,395.886086,this
404.085334,404.945395,it
428.568404,431.530837,that
437.216796,438.124638,it
470.663613,472.316841,it
478.958423,480.735883,it
495.66272,496.847693,it
501.864715,503.861968,this
507.044194,507.846917,it
640.028739,641.509955,her
693.524534,695.97093,that
693.524534,695.97093,it
719.536602,720.310657,it
730.640945,731.711244,that
768.875436,772.678817,it
768.875436,772.678817,it
783.238455,784.184522,it
809.81434,811.171325,it
812.556979,813.655946,it
815.872992,817.631339,it
878.256084,879.077921,this
