134.546179,135.386715,that
137.055692,138.198579,that
141.209995,143.169229,it
157.645793,158.964043,that
165.845551,166.547005,that
167.574999,168.379252,it
200.724758,201.166191,them
207.709066,208.652401,it
216.827971,217.801541,one
218.376008,219.379813,it
220.601311,222.137254,it
248.25433,251.930918,this
258.709447,260.228627,this
261.074355,262.113244,this
267.057103,268.320475,it
270.0798,270.706265,it
273.118158,274.903585,that
277.404228,281.293535,that
288.972961,289.782146,that
292.126171,294.741666,it
292.126171,294.741666,it
304.164754,305.297612,one
310.116178,313.874972,it
310.116178,313.874972,he
324.895547,328.455961,this
324.895547,328.455961,him
329.040662,334.334297,they
352.929887,356.177068,that
362.608782,365.438319,it
362.608782,365.438319,it
362.608782,365.438319,it
367.401244,368.570647,it
373.979134,375.701915,them
376.109118,377.101022,them
378.385276,381.329665,them
382.864506,386.560653,one
397.628214,398.181592,it
412.224865,414.647198,that
423.574335,426.508282,she
432.292649,433.117495,she
438.724363,440.154793,her
440.937875,442.180366,she
446.450773,446.910181,that
448.946195,450.80471,it
455.753789,457.716715,that
458.384945,460.953454,it
468.074281,469.567357,they
475.456135,477.387737,one
481.449323,482.399463,her
487.160602,489.081763,she
493.728051,495.409067,she
735.053075,737.39188,this
752.938671,756.718347,those
757.814662,760.633757,this
763.880938,765.081664,this
766.710475,768.913546,that
769.331189,770.615444,it
773.873066,774.718794,it
779.908019,781.630799,it
788.741185,791.497634,it
792.865417,793.993055,those
812.63041,820.35682,it
825.995011,826.872063,one
836.916396,840.884012,it
850.260115,854.227731,it
867.592333,870.014667,it
873.679491,874.859335,it
893.402719,894.206683,it
911.027287,913.167712,that
927.064809,927.597305,it
945.778006,946.431084,one
948.323801,949.013161,one
967.51704,970.594973,them
993.603881,995.877561,them
1023.959918,1026.433149,this
1023.959918,1026.433149,this
1035.88464,1038.255072,it
1043.032217,1044.876558,this
