101.805946,102.790927,2
103.310563,104.265839,2
111.275725,112.850144,2
131.367014,132.309338,1
139.692819,140.526563,1
146.928941,147.626959,1
155.204333,156.809775,1
158.868929,159.520412,1
161.296481,163.002747,1
161.296481,163.002747,1
223.373561,223.951364,1
224.971247,225.645997,1
226.332382,226.743437,1
259.55029,260.981227,2
280.4792,281.634808,1
289.623238,291.364405,2
295.164726,295.564148,1
296.103173,298.833199,1
313.099915,314.081018,1
337.138884,337.836902,2
359.762652,360.231899,2
386.323641,388.495931,2
404.960022,406.748014,2
