101.805946,102.790927,it
103.310563,104.265839,one
111.275725,112.850144,one
131.367014,132.309338,it
139.692819,140.526563,it
146.928941,147.626959,it
155.204333,156.809775,it
158.868929,159.520412,it
161.296481,163.002747,its
161.296481,163.002747,its
223.373561,223.951364,this
224.971247,225.645997,it
226.332382,226.743437,it
259.55029,260.981227,one
280.4792,281.634808,they
289.623238,291.364405,that
295.164726,295.564148,it
296.103173,298.833199,it
313.099915,314.081018,it
337.138884,337.836902,this
359.762652,360.231899,this
386.323641,388.495931,they
404.960022,406.748014,it
