262.361697,263.709481,this
264.580357,266.612401,it
274.346607,274.76131,it
278.783926,279.634067,that
292.303236,293.008231,it
294.874393,296.823496,that
294.874393,296.823496,she
294.874393,296.823496,she
317.123196,317.537899,that
321.830072,322.431391,she
340.616107,341.445512,that
368.421927,368.898835,that
370.018532,370.516176,that
372.071311,372.859246,that
391.230578,392.184394,one
393.635854,394.942168,it
396.0826,398.031703,one
404.148569,405.268266,it
407.238104,408.710299,one
414.350257,415.988332,that
432.431297,433.965697,that
496.834634,497.415218,one
514.418031,514.915674,that
516.989188,517.631977,that
525.677211,526.257795,tit
583.735596,585.76764,it
591.884506,594.165371,one
613.262433,614.755362,it
656.889162,658.195476,that
658.77606,659.812817,it
664.416017,665.908947,she
675.384905,676.235046,her
684.798658,685.89762,it
697.944735,698.815611,that
703.771309,705.036152,they
706.715698,708.104952,they
706.715698,708.104952,they
718.244435,720.048392,they
718.244435,720.048392,they
752.602558,753.328288,it
774.68548,775.141653,that
778.023837,778.832507,that
782.689243,785.156724,one
818.43662,819.784404,her
820.385723,820.862631,that
822.355561,823.205702,that
827.47714,828.534632,these
832.826806,834.070914,that
832.826806,834.070914,her
843.111434,843.754223,these
845.51671,846.553467,those
855.635457,858.621317,that
870.689167,871.539308,her
875.893687,876.764562,her
